Type,Value
Data Source,Cold_11LTAN_Nominal_500 : TMD : THERMAL_REVAMP1_COLD_11L
Element,Vessel
,
,
Time[s],Average Temperature
509.0,-14.279788233445805
510.0,-14.28557764600639
511.0,-14.291365473593618
512.0,-14.297151683331023
513.0,-14.3029362721571
514.0,-14.308719239853486
515.0,-14.31450058740129
516.0,-14.32028029308259
517.0,-14.326058314612448
518.0,-14.33183464885738
519.0,-14.337609296046407
520.0,-14.34338225769772
521.0,-14.349153503968415
522.0,-14.354922977761351
523.0,-14.360690677271684
524.0,-14.366456604322634
525.0,-14.37222076178144
526.0,-14.377983106358249
527.0,-14.38374355575614
528.0,-14.389502110228342
529.0,-14.395258774128045
530.0,-14.401013552418155
531.0,-14.406766373875405
532.0,-14.412517103424873
533.0,-14.418265742278965
534.0,-14.424012297566309
535.0,-14.429756776862767
536.0,-14.435499090796817
537.0,-14.441239069638991
538.0,-14.446976717817309
539.0,-14.452712046103654
540.0,-14.458445065117223
541.0,-14.464175819804955
542.0,-14.469904380760362
543.0,-14.475630751551003
544.0,-14.48135493425712
545.0,-14.487076931725914
546.0,-14.492796832065244
547.0,-14.498514791339318
548.0,-14.504230807207797
549.0,-14.509944873706203
550.0,-14.515656986781446
551.0,-14.52136711129856
552.0,-14.52707518322047
553.0,-14.532781198665939
554.0,-14.538485157550273
555.0,-14.544187061180079
556.0,-14.549886817570068
557.0,-14.555584253849425
558.0,-14.561279371875772
559.0,-14.566972180158706
560.0,-14.572662687425883
561.0,-14.578350847236376
562.0,-14.584036562388373
563.0,-14.589719837551774
564.0,-14.59540068157609
565.0,-14.60107910353452
566.0,-14.606754995190208
567.0,-14.61242813860538
568.0,-14.618098539301672
569.0,-14.623766211682529
570.0,-14.629431169787349
571.0,-14.635093472348327
572.0,-14.640753212274157
573.0,-14.646410395655211
574.0,-14.652065026448946
575.0,-14.657717109395454
576.0,-14.663366664045997
577.0,-14.669013719964541
578.0,-14.674658279779694
579.0,-14.680300346162367
580.0,-14.68593992287316
581.0,-14.691576810443205
582.0,-14.697210621769258
583.0,-14.70284137030862
584.0,-14.708469081085868
585.0,-14.7140937764962
586.0,-14.719715355289583
587.0,-14.725333604487217
588.0,-14.730948546694975
589.0,-14.736560208517831
590.0,-14.742168613426264
591.0,-14.747773671911506
