Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value
991200,8.264078683,991200,4.049401745,991200,9.510003549,991200,29.46171811,991200,16.85306344,991200,16.86627436,991200,6.269332869,991200,5.389350566,991200,5.422461683,991200,29.99610223,991200,0,991200,0,991200,0,991200,0,991200,0,991200,0,991200,0,991200,0
992400,8.260722927,992400,4.018892421,992400,9.505154951,992400,29.46010728,992400,16.8515382,992400,16.86471157,992400,6.267892798,992400,5.387866124,992400,5.420983523,992400,29.99461158,992400,0,992400,0,992400,0,992400,0,992400,0,992400,0,992400,0,992400,0
993600,8.252635216,993600,3.999869888,993600,9.515074132,993600,29.45497523,993600,16.84563448,993600,16.85887092,993600,6.26006389,993600,5.381714861,993600,5.41486601,993600,29.98863543,993600,0,993600,0,993600,0,993600,0,993600,0,993600,0,993600,0,993600,0
994800,8.243506707,994800,4.075893642,994800,9.517306858,994800,29.453045,994800,16.84156113,994800,16.85495571,994800,6.252560775,994800,5.376794814,994800,5.409963643,994800,29.98435712,994800,0,994800,0,994800,0,994800,0,994800,0,994800,0,994800,0,994800,0
996000,8.23285611,996000,4.098073439,996000,9.506808245,996000,29.44850313,996000,16.83425834,996000,16.84786129,996000,6.240418979,996000,5.367158869,996000,5.400309112,996000,29.97627109,996000,0,996000,0,996000,0,996000,0,996000,0,996000,0,996000,0,996000,0
997200,8.22018252,997200,4.047944651,997200,9.495570003,997200,29.44224822,997200,16.82676246,997200,16.84049482,997200,6.231395851,997200,5.358214603,997200,5.391339236,997200,29.96776214,997200,0,997200,0,997200,0,997200,0,997200,0,997200,0,997200,0,997200,0
998400,8.213068178,998400,4.051336436,998400,9.500956819,998400,29.43870272,998400,16.82267471,998400,16.83641794,998400,6.22712672,998400,5.353667679,998400,5.386804756,998400,29.96296776,998400,0,998400,0,998400,0,998400,0,998400,0,998400,0,998400,0,998400,0
999600,8.209962834,999600,4.071702759,999600,9.502709345,999600,29.43764626,999600,16.82132523,999600,16.83504896,999600,6.225037417,999600,5.352093456,999600,5.385233549,999600,29.96136243,999600,0,999600,0,999600,0,999600,0,999600,0,999600,0,999600,0,999600,0
1000800,8.20013659,1000800,4.104082881,1000800,9.491729747,1000800,29.43221677,1000800,16.81421585,1000800,16.8277733,1000800,6.217524426,1000800,5.34372064,1000800,5.376856334,1000800,29.95290558,1000800,0,1000800,0,1000800,0,1000800,0,1000800,0,1000800,0,1000800,0,1000800,0
1002000,8.187468625,1002000,3.989792317,1002000,9.461687102,1002000,29.42536297,1002000,16.80673897,1002000,16.82006703,1002000,6.21108419,1002000,5.335813587,1002000,5.368933857,1002000,29.94478184,1002000,0,1002000,0,1002000,0,1002000,0,1002000,0,1002000,0,1002000,0,1002000,0
1003200,8.183702687,1003200,3.955082372,1003200,9.455326571,1003200,29.42342561,1003200,16.80489718,1003200,16.81818266,1003200,6.209874139,1003200,5.33409986,1003200,5.367228342,1003200,29.94298573,1003200,0,1003200,0,1003200,0,1003200,0,1003200,0,1003200,0,1003200,0,1003200,0
1004400,8.174119583,1004400,3.957973468,1004400,9.466003339,1004400,29.41733438,1004400,16.79767742,1004400,16.81098146,1004400,6.201143298,1004400,5.32689885,1004400,5.360079617,1004400,29.93587297,1004400,0,1004400,0,1004400,0,1004400,0,1004400,0,1004400,0,1004400,0,1004400,0
1005600,8.165401209,1005600,4.030808703,1005600,9.467578574,1005600,29.4155706,1005600,16.79430688,1005600,16.80762989,1005600,6.194990982,1005600,5.322713904,1005600,5.355910585,1005600,29.93234629,1005600,0,1005600,0,1005600,0,1005600,0,1005600,0,1005600,0,1005600,0,1005600,0
1006800,8.155542005,1006800,4.060476952,1006800,9.458213746,1006800,29.41086901,1006800,16.78712454,1006800,16.80040801,1006800,6.183075499,1006800,5.313089342,1006800,5.346249572,1006800,29.92446459,1006800,0,1006800,0,1006800,0,1006800,0,1006800,0,1006800,0,1006800,0,1006800,0
1008000,8.14302569,1008000,3.96649925,1008000,9.429421613,1008000,29.40417167,1008000,16.77963495,1008000,16.79281464,1008000,6.174321821,1008000,5.30419794,1008000,5.337311316,1008000,29.91607641,1008000,0,1008000,0,1008000,0,1008000,0,1008000,0,1008000,0,1008000,0,1008000,0
1009200,8.139878312,1009200,3.936147289,1009200,9.42471595,1009200,29.40256082,1009200,16.77810122,1009200,16.79124467,1009200,6.172940236,1009200,5.302665124,1009200,5.335782991,1009200,29.91445305,1009200,0,1009200,0,1009200,0,1009200,0,1009200,0,1009200,0,1009200,0,1009200,0
1010400,8.13180963,1010400,3.922770541,1010400,9.434909316,1010400,29.39715849,1010400,16.77186022,1010400,16.785057,1010400,6.165158199,1010400,5.296025121,1010400,5.329172293,1010400,29.90763418,1010400,0,1010400,0,1010400,0,1010400,0,1010400,0,1010400,0,1010400,0,1010400,0
1011600,8.123268301,1011600,3.997994625,1011600,9.437286434,1011600,29.39528628,1011600,16.76802269,1011600,16.78134331,1011600,6.158432274,1011600,5.291316797,1011600,5.324477036,1011600,29.90331369,1011600,0,1011600,0,1011600,0,1011600,0,1011600,0,1011600,0,1011600,0,1011600,0
1012800,8.113345547,1012800,4.023797347,1012800,9.42735524,1012800,29.39073546,1012800,16.76074656,1012800,16.77422903,1012800,6.147201504,1012800,5.281675089,1012800,5.314810128,1012800,29.8947793,1012800,0,1012800,0,1012800,0,1012800,0,1012800,0,1012800,0,1012800,0,1012800,0
1014000,8.101486823,1014000,3.974611397,1014000,9.416528367,1014000,29.38464774,1014000,16.75344094,1014000,16.76704309,1014000,6.139321246,1014000,5.273033808,1014000,5.306140238,1014000,29.88617697,1014000,0,1014000,0,1014000,0,1014000,0,1014000,0,1014000,0,1014000,0,1014000,0
1015200,8.094579358,1015200,3.980336346,1015200,9.422413189,1015200,29.38087814,1015200,16.74907147,1015200,16.76270065,1015200,6.135561447,1015200,5.268310122,1015200,5.301431459,1015200,29.88097145,1015200,0,1015200,0,1015200,0,1015200,0,1015200,0,1015200,0,1015200,0,1015200,0
1016400,8.091862349,1016400,3.997188355,1016400,9.423878693,1016400,29.38005553,1016400,16.7480168,1016400,16.76163245,1016400,6.133998937,1016400,5.267127323,1016400,5.300251915,1016400,29.87971162,1016400,0,1016400,0,1016400,0,1016400,0,1016400,0,1016400,0,1016400,0,1016400,0
1017600,8.088351519,1017600,4.030004239,1017600,9.426724832,1017600,29.37820464,1017600,16.74538507,1017600,16.75900812,1017600,6.13156374,1017600,5.264063798,1017600,5.297191709,1017600,29.87650231,1017600,0,1017600,0,1017600,0,1017600,0,1017600,0,1017600,0,1017600,0,1017600,0
1018800,8.078243161,1018800,4.058066638,1018800,9.418150616,1018800,29.37352271,1018800,16.73850745,1018800,16.75212905,1018800,6.125823548,1018800,5.256276594,1018800,5.289391901,1018800,29.86830561,1018800,0,1018800,0,1018800,0,1018800,0,1018800,0,1018800,0,1018800,0,1018800,0
1020000,8.067531886,1020000,3.998447403,1020000,9.407954159,1020000,29.36706666,1020000,16.73157081,1020000,16.74508123,1020000,6.123374095,1020000,5.249480167,1020000,5.28258725,1020000,29.86065218,1020000,0,1020000,0,1020000,0,1020000,0,1020000,0,1020000,0,1020000,0,1020000,0
1021200,8.062103307,1021200,3.997358073,1021200,9.413310266,1021200,29.36419012,1021200,16.7285806,1021200,16.74201939,1021200,6.122206965,1021200,5.246897819,1021200,5.280020514,1021200,29.85761561,1021200,0,1021200,0,1021200,0,1021200,0,1021200,0,1021200,0,1021200,0,1021200,0
1022400,8.058437916,1022400,4.026962713,1022400,9.417337703,1022400,29.36227269,1022400,16.7262699,1022400,16.73965275,1022400,6.121150258,1022400,5.244787107,1022400,5.277923403,1022400,29.85527316,1022400,0,1022400,0,1022400,0,1022400,0,1022400,0,1022400,0,1022400,0,1022400,0
1023600,8.04907646,1023600,4.04280626,1023600,9.407492191,1023600,29.35723946,1023600,16.71963574,1023600,16.73288927,1023600,6.11799287,1023600,5.23873876,1023600,5.271895883,1023600,29.84894835,1023600,0,1023600,0,1023600,0,1023600,0,1023600,0,1023600,0,1023600,0,1023600,0
1024800,8.038447185,1024800,3.937632572,1024800,9.379540115,1024800,29.35048406,1024800,16.71265954,1024800,16.72574206,1024800,6.116122132,1024800,5.233154485,1024800,5.266333583,1024800,29.84328802,1024800,0,1024800,0,1024800,0,1024800,0,1024800,0,1024800,0,1024800,0,1024800,0
1026000,8.035172064,1026000,3.905971093,1026000,9.373996096,1026000,29.3487825,1026000,16.71114323,1026000,16.72417873,1026000,6.115450815,1026000,5.232124828,1026000,5.265318586,1026000,29.84224959,1026000,0,1026000,0,1026000,0,1026000,0,1026000,0,1026000,0,1026000,0,1026000,0
1027200,8.0271644,1027200,3.894540095,1027200,9.386371822,1027200,29.34297428,1027200,16.70471189,1027200,16.71776272,1027200,6.110405899,1027200,5.227252179,1027200,5.260522289,1027200,29.83777337,1027200,0,1027200,0,1027200,0,1027200,0,1027200,0,1027200,0,1027200,0,1027200,0
1028400,8.018909612,1028400,3.969997895,1028400,9.388431088,1028400,29.34111438,1028400,16.70116578,1028400,16.71427916,1028400,6.10502502,1028400,5.223775893,1028400,5.257079323,1028400,29.83524833,1028400,0,1028400,0,1028400,0,1028400,0,1028400,0,1028400,0,1028400,0,1028400,0
1029600,8.010019278,1029600,3.994290615,1029600,9.380827946,1029600,29.33661019,1029600,16.6944442,1029600,16.7076139,1029600,6.09567823,1029600,5.216343278,1029600,5.249647424,1029600,29.83009719,1029600,0,1029600,0,1029600,0,1029600,0,1029600,0,1029600,0,1029600,0,1029600,0
1030800,7.99903617,1030800,3.905940254,1030800,9.352456558,1030800,29.3299806,1030800,16.68734764,1030800,16.70044703,1030800,6.088839881,1030800,5.209529676,1030800,5.24282505,1030800,29.82439326,1030800,0,1030800,0,1030800,0,1030800,0,1030800,0,1030800,0,1030800,0,1030800,0
1032000,7.996135778,1032000,3.87574672,1032000,9.348323358,1032000,29.32838919,1032000,16.68592604,1032000,16.69898307,1032000,6.087851944,1032000,5.208363919,1032000,5.24166869,1032000,29.82325789,1032000,0,1032000,0,1032000,0,1032000,0,1032000,0,1032000,0,1032000,0,1032000,0
1033200,7.988844894,1033200,3.857582524,1033200,9.359969218,1033200,29.32309985,1033200,16.67999579,1033200,16.69311497,1033200,6.081099123,1033200,5.203221922,1033200,5.236572342,1033200,29.81846826,1033200,0,1033200,0,1033200,0,1033200,0,1033200,0,1033200,0,1033200,0,1033200,0
1034400,7.980473998,1034400,3.938663405,1034400,9.363301208,1034400,29.32125325,1034400,16.67588523,1034400,16.68920531,1034400,6.07431842,1034400,5.198889479,1034400,5.232263958,1034400,29.81496954,1034400,0,1034400,0,1034400,0,1034400,0,1034400,0,1034400,0,1034400,0,1034400,0
1035600,7.971463131,1035600,3.960300011,1035600,9.354533708,1035600,29.31691784,1035600,16.66898405,1035600,16.68256988,1035600,6.064093661,1035600,5.190937372,1035600,5.22430358,1035600,29.8087431,1035600,0,1035600,0,1035600,0,1035600,0,1035600,0,1035600,0,1035600,0,1035600,0
1036800,7.960924249,1036800,3.914539823,1036800,9.344986349,1036800,29.3107831,1036800,16.66196676,1036800,16.6756981,1036800,6.057297627,1036800,5.183805164,1036800,5.217160106,1036800,29.80206464,1036800,0,1036800,0,1036800,0,1036800,0,1036800,0,1036800,0,1036800,0,1036800,0
1038000,7.955284771,1038000,3.915340339,1038000,9.350388901,1038000,29.30753907,1038000,16.65838893,1038000,16.67212511,1038000,6.054425349,1038000,5.180540736,1038000,5.21391318,1038000,29.79857134,1038000,0,1038000,0,1038000,0,1038000,0,1038000,0,1038000,0,1038000,0,1038000,0
1039200,7.952428135,1039200,3.937770905,1039200,9.353774179,1039200,29.30629528,1039200,16.65687867,1039200,16.67059678,1039200,6.052663724,1039200,5.179060376,1039200,5.212439126,1039200,29.79704952,1039200,0,1039200,0,1039200,0,1039200,0,1039200,0,1039200,0,1039200,0,1039200,0
1040400,7.944017128,1040400,3.967841405,1040400,9.343378755,1040400,29.30111999,1040400,16.65018407,1040400,16.66378784,1040400,6.04715471,1040400,5.172589437,1040400,5.205976912,1040400,29.79052199,1040400,0,1040400,0,1040400,0,1040400,0,1040400,0,1040400,0,1040400,0,1040400,0
1041600,7.933541001,1041600,3.858521493,1041600,9.315295344,1041600,29.29444878,1041600,16.64316519,1041600,16.65658523,1041600,6.042908793,1041600,5.166569108,1041600,5.199957224,1041600,29.7843647,1041600,0,1041600,0,1041600,0,1041600,0,1041600,0,1041600,0,1041600,0,1041600,0
1042800,7.930334594,1042800,3.823999808,1042800,9.308913267,1042800,29.29253214,1042800,16.64139981,1042800,16.65477785,1042800,6.04206404,1042800,5.165285373,1042800,5.198684737,1042800,29.78301989,1042800,0,1042800,0,1042800,0,1042800,0,1042800,0,1042800,0,1042800,0,1042800,0
1044000,7.92248202,1044000,3.823952705,1044000,9.320494573,1044000,29.28681379,1044000,16.63490715,1044000,16.64831497,1044000,6.035455182,1044000,5.160043111,1044000,5.193501593,1044000,29.77795102,1044000,0,1044000,0,1044000,0,1044000,0,1044000,0,1044000,0,1044000,0,1044000,0
1045200,7.915455668,1045200,3.889847109,1045200,9.322149588,1045200,29.2852792,1045200,16.63196592,1045200,16.64541373,1045200,6.030636685,1045200,5.15702364,1045200,5.19050164,1045200,29.77556316,1045200,0,1045200,0,1045200,0,1045200,0,1045200,0,1045200,0,1045200,0,1045200,0
1046400,7.907074155,1046400,3.921751158,1046400,9.312618357,1046400,29.28072842,1046400,16.62515659,1046400,16.63860833,1046400,6.020311909,1046400,5.149272849,1046400,5.182733402,1046400,29.76967642,1046400,0,1046400,0,1046400,0,1046400,0,1046400,0,1046400,0,1046400,0,1046400,0
1047600,7.896349272,1047600,3.82740559,1047600,9.284173355,1047600,29.27411385,1047600,16.61798529,1047600,16.63133899,1047600,6.012657708,1047600,5.142053192,1047600,5.175478669,1047600,29.76326093,1047600,0,1047600,0,1047600,0,1047600,0,1047600,0,1047600,0,1047600,0,1047600,0
1048800,7.89363891,1048800,3.796745338,1048800,9.279473778,1048800,29.272518,1048800,16.6165441,1048800,16.62985602,1048800,6.011438955,1048800,5.14080855,1048800,5.174238838,1048800,29.76198939,1048800,0,1048800,0,1048800,0,1048800,0,1048800,0,1048800,0,1048800,0,1048800,0
1050000,7.886757895,1050000,3.780109606,1050000,9.290358785,1050000,29.26730372,1050000,16.61068688,1050000,16.62405408,1050000,6.004306174,1050000,5.135472269,1050000,5.168931074,1050000,29.75674738,1050000,0,1050000,0,1050000,0,1050000,0,1050000,0,1050000,0,1050000,0,1050000,0
1051200,7.878994505,1051200,3.859859278,1051200,9.293072795,1051200,29.26539782,1051200,16.60673819,1051200,16.62026007,1051200,5.997369354,1051200,5.131137143,1051200,5.164608877,1051200,29.75301117,1051200,0,1051200,0,1051200,0,1051200,0,1051200,0,1051200,0,1051200,0,1051200,0
1052400,7.870299832,1052400,3.882601555,1052400,9.283576525,1052400,29.26092342,1052400,16.59972838,1052400,16.61345325,1052400,5.986489893,1052400,5.122744321,1052400,5.156187669,1052400,29.74603139,1052400,0,1052400,0,1052400,0,1052400,0,1052400,0,1052400,0,1052400,0,1052400,0
1053600,7.860109521,1053600,3.836553928,1053600,9.27324396,1053600,29.25474409,1053600,16.59259411,1053600,16.60643422,1053600,5.978928576,1053600,5.11510863,1053600,5.148519442,1053600,29.73860657,1053600,0,1053600,0,1053600,0,1053600,0,1053600,0,1053600,0,1053600,0,1053600,0
1054800,7.854385511,1054800,3.840205391,1054800,9.279317793,1054800,29.25122909,1054800,16.58866927,1054800,16.60251089,1054800,5.9755586,1054800,5.111312927,1054800,5.144733283,1054800,29.73441896,1054800,0,1054800,0,1054800,0,1054800,0,1054800,0,1054800,0,1054800,0,1054800,0
1056000,7.851836753,1056000,3.861696038,1056000,9.281044946,1056000,29.25019518,1056000,16.58741391,1056000,16.60123123,1056000,5.973858571,1056000,5.110002567,1056000,5.143425034,1056000,29.73302508,1056000,0,1056000,0,1056000,0,1056000,0,1056000,0,1056000,0,1056000,0,1056000,0
1057200,7.843886509,1057200,3.89534109,1057200,9.271100167,1057200,29.24484576,1057200,16.58062975,1057200,16.59426778,1057200,5.968013393,1057200,5.103054595,1057200,5.136468911,1057200,29.72572598,1057200,0,1057200,0,1057200,0,1057200,0,1057200,0,1057200,0,1057200,0,1057200,0
1058400,7.833695235,1058400,3.78323517,1058400,9.241730533,1058400,29.23809323,1058400,16.57354219,1058400,16.58693775,1058400,5.963366108,1058400,5.09660455,1058400,5.130001236,1058400,29.71882292,1058400,0,1058400,0,1058400,0,1058400,0,1058400,0,1058400,0,1058400,0,1058400,0
1059600,7.83067759,1059600,3.748870539,1059600,9.235707811,1059600,29.23616846,1059600,16.57175618,1059600,16.58510742,1059600,5.962563293,1059600,5.095233296,1059600,5.128638004,1059600,29.71731645,1059600,0,1059600,0,1059600,0,1059600,0,1059600,0,1059600,0,1059600,0,1059600,0
1060800,7.822657877,1060800,3.753221012,1060800,9.247147326,1060800,29.23011071,1060800,16.56482624,1060800,16.57818328,1060800,5.955398116,1060800,5.089349917,1060800,5.122807002,1060800,29.71132593,1060800,0,1060800,0,1060800,0,1060800,0,1060800,0,1060800,0,1060800,0,1060800,0
1062000,7.815362522,1062000,3.826548341,1062000,9.249146983,1062000,29.22839161,1062000,16.56159822,1062000,16.57497378,1062000,5.950156102,1062000,5.085861868,1062000,5.119334519,1062000,29.70842025,1062000,0,1062000,0,1062000,0,1062000,0,1062000,0,1062000,0,1062000,0,1062000,0
1063200,7.807302638,1063200,3.856877421,1063200,9.240571019,1063200,29.22380377,1063200,16.55481557,1063200,16.56814971,1063200,5.939946137,1063200,5.077774324,1063200,5.111211195,1063200,29.70192283,1063200,0,1063200,0,1063200,0,1063200,0,1063200,0,1063200,0,1063200,0,1063200,0
1064400,7.797215255,1064400,3.764722201,1064400,9.212585402,1064400,29.21719931,1064400,16.54767482,1064400,16.56090233,1064400,5.932934116,1064400,5.070433858,1064400,5.103826032,1064400,29.69496119,1064400,0,1064400,0,1064400,0,1064400,0,1064400,0,1064400,0,1064400,0,1064400,0
1065600,7.794695926,1065600,3.734361594,1065600,9.208020239,1065600,29.21561321,1065600,16.54624092,1065600,16.5594289,1065600,5.931863519,1065600,5.069195189,1065600,5.102592242,1065600,29.69360998,1065600,0,1065600,0,1065600,0,1065600,0,1065600,0,1065600,0,1065600,0,1065600,0
1066800,7.787929499,1066800,3.721636626,1066800,9.219385131,1066800,29.21022946,1066800,16.54019827,1066800,16.55343654,1066800,5.925343713,1066800,5.063730018,1066800,5.097158269,1066800,29.68788152,1066800,0,1066800,0,1066800,0,1066800,0,1066800,0,1066800,0,1066800,0,1066800,0
1068000,7.78078776,1068000,3.796423505,1068000,9.221980427,1068000,29.2084292,1068000,16.53658316,1068000,16.54994504,1068000,5.91952392,1068000,5.059810869,1068000,5.093252825,1068000,29.68431977,1068000,0,1068000,0,1068000,0,1068000,0,1068000,0,1068000,0,1068000,0,1068000,0
1069200,7.772693163,1069200,3.823105703,1069200,9.213092497,1069200,29.20399056,1069200,16.5296594,1069200,16.54319026,1069200,5.909829181,1069200,5.051708768,1069200,5.085127579,1069200,29.67728315,1069200,0,1069200,0,1069200,0,1069200,0,1069200,0,1069200,0,1069200,0,1069200,0
1070400,7.762984492,1070400,3.775245037,1070400,9.20273209,1070400,29.19789136,1070400,16.52261797,1070400,16.53626789,1070400,5.903352518,1070400,5.044412586,1070400,5.077804696,1070400,29.66999993,1070400,0,1070400,0,1070400,0,1070400,0,1070400,0,1070400,0,1070400,0,1070400,0
1071600,7.757354793,1071600,3.782162649,1071600,9.209493944,1071600,29.1941706,1071600,16.51844734,1071600,16.53212065,1071600,5.900464697,1071600,5.040583549,1071600,5.07399128,1071600,29.66567151,1071600,0,1071600,0,1071600,0,1071600,0,1071600,0,1071600,0,1071600,0,1071600,0
1072800,7.755134421,1072800,3.799386615,1072800,9.211014448,1072800,29.19337097,1072800,16.51747742,1072800,16.53113468,1072800,5.8992086,1072800,5.039622569,1072800,5.073033563,1072800,29.6646293,1072800,0,1072800,0,1072800,0,1072800,0,1072800,0,1072800,0,1072800,0,1072800,0
1074000,7.752185722,1074000,3.833713556,1074000,9.214028542,1074000,29.1915182,1074000,16.51489824,1074000,16.52856715,1074000,5.897259903,1074000,5.037064875,1074000,5.070479226,1074000,29.66191128,1074000,0,1074000,0,1074000,0,1074000,0,1074000,0,1074000,0,1074000,0,1074000,0
1075200,7.744019801,1075200,3.861857559,1075200,9.207004021,1075200,29.18706377,1075200,16.5084491,1075200,16.5221346,1075200,5.893063834,1075200,5.030770701,1075200,5.064171673,1075200,29.65519519,1075200,0,1075200,0,1075200,0,1075200,0,1075200,0,1075200,0,1075200,0,1075200,0
1076400,7.735526286,1076400,3.804341355,1076400,9.197097092,1076400,29.18072206,1076400,16.50189961,1076400,16.5154831,1076400,5.892049043,1076400,5.025453036,1076400,5.058845419,1076400,29.64900047,1076400,0,1076400,0,1076400,0,1076400,0,1076400,0,1076400,0,1076400,0,1076400,0
1077600,7.731209964,1077600,3.803494982,1077600,9.203478071,1077600,29.17790381,1077600,16.49911704,1077600,16.51262611,1077600,5.891602765,1077600,5.023505783,1077600,5.056913667,1077600,29.64658225,1077600,0,1077600,0,1077600,0,1077600,0,1077600,0,1077600,0,1077600,0,1077600,0
1078800,7.728244173,1078800,3.833302669,1078800,9.20718975,1078800,29.17602666,1078800,16.49692251,1078800,16.51037899,1078800,5.891089036,1078800,5.021913982,1078800,5.05533531,1078800,29.64474054,1078800,0,1078800,0,1078800,0,1078800,0,1078800,0,1078800,0,1078800,0,1078800,0
1080000,7.720738251,1080000,3.849880883,1080000,9.198916232,1080000,29.17113119,1080000,16.4907325,1080000,16.50406183,1080000,5.889450465,1080000,5.017339374,1080000,5.050781292,1080000,29.63984967,1080000,0,1080000,0,1080000,0,1080000,0,1080000,0,1080000,0,1080000,0,1080000,0
1081200,7.712292197,1081200,3.746316285,1081200,9.171033847,1081200,29.16450179,1081200,16.4841476,1081200,16.49730851,1081200,5.888993767,1081200,5.013202057,1081200,5.04666558,1081200,29.6356086,1081200,0,1081200,0,1081200,0,1081200,0,1081200,0,1081200,0,1081200,0,1081200,0
1082400,7.709752081,1082400,3.716207273,1082400,9.166264275,1082400,29.16291527,1082400,16.48281635,1082400,16.49592976,1082400,5.88867748,1082400,5.012495562,1082400,5.045972771,1082400,29.63488567,1082400,0,1082400,0,1082400,0,1082400,0,1082400,0,1082400,0,1082400,0,1082400,0
1083600,7.703417068,1083600,3.703412246,1083600,9.17955901,1083600,29.15738092,1083600,16.47693759,1083600,16.49007028,1083600,5.885042709,1083600,5.009018723,1083600,5.04256848,1083600,29.63173638,1083600,0,1083600,0,1083600,0,1083600,0,1083600,0,1083600,0,1083600,0,1083600,0
1084800,7.696653853,1084800,3.778537513,1084800,9.18211683,1084800,29.15561955,1084800,16.47362656,1084800,16.48683612,1084800,5.880567772,1084800,5.006300721,1084800,5.03988413,1084800,29.62991506,1084800,0,1084800,0,1084800,0,1084800,0,1084800,0,1084800,0,1084800,0,1084800,0
1086000,7.689392736,1086000,3.802842093,1086000,9.175122404,1086000,29.1512974,1086000,16.4672859,1086000,16.48058699,1086000,5.872587384,1086000,5.000330128,1086000,5.033916539,1086000,29.62615576,1086000,0,1086000,0,1086000,0,1086000,0,1086000,0,1086000,0,1086000,0,1086000,0
1087200,7.681499303,1087200,3.757430977,1087200,9.166396939,1087200,29.14619303,1087200,16.46164986,1087200,16.47503112,1087200,5.867707269,1087200,4.995581908,1087200,5.029158655,1087200,29.62241962,1087200,0,1087200,0,1087200,0,1087200,0,1087200,0,1087200,0,1087200,0,1087200,0
1088400,7.676685501,1088400,3.764933675,1088400,9.174888919,1088400,29.14255244,1088400,16.45767145,1088400,16.47109422,1088400,5.865190645,1088400,4.992610556,1088400,5.026209752,1088400,29.61958513,1088400,0,1088400,0,1088400,0,1088400,0,1088400,0,1088400,0,1088400,0,1088400,0
1089600,7.674190595,1089600,3.787099117,1089600,9.176536891,1089600,29.14158598,1089600,16.45653672,1089600,16.46993564,1089600,5.863841583,1089600,4.991686916,1089600,5.025292576,1089600,29.61872299,1089600,0,1089600,0,1089600,0,1089600,0,1089600,0,1089600,0,1089600,0,1089600,0
1090800,7.672141026,1090800,3.813924688,1090800,9.179754031,1090800,29.14014107,1090800,16.45466028,1090800,16.46805781,1090800,5.862567472,1090800,4.990152347,1090800,5.023764075,1090800,29.6173187,1090800,0,1090800,0,1090800,0,1090800,0,1090800,0,1090800,0,1090800,0,1090800,0
1092000,7.665056597,1092000,3.843162187,1092000,9.173389497,1092000,29.13569685,1092000,16.44871818,1092000,16.46207453,1092000,5.8590473,1092000,4.985404614,1092000,5.019014398,1092000,29.61286434,1092000,0,1092000,0,1092000,0,1092000,0,1092000,0,1092000,0,1092000,0,1092000,0
1093200,7.658254628,1093200,3.789067469,1093200,9.165779414,1093200,29.13052289,1093200,16.44350433,1093200,16.4567648,1093200,5.858564149,1093200,4.982043975,1093200,5.015650866,1093200,29.60925409,1093200,0,1093200,0,1093200,0,1093200,0,1093200,0,1093200,0,1093200,0,1093200,0
1094400,7.654730516,1094400,3.788089511,1094400,9.172665802,1094400,29.12779776,1094400,16.4408752,1094400,16.45407416,1094400,5.858408813,1094400,4.980619759,1094400,5.014243114,1094400,29.60755132,1094400,0,1094400,0,1094400,0,1094400,0,1094400,0,1094400,0,1094400,0,1094400,0
1095600,7.652418808,1095600,3.809791539,1095600,9.176223227,1095600,29.12641054,1095600,16.43931651,1095600,16.45247622,1095600,5.858213234,1095600,4.979752535,1095600,5.013387706,1095600,29.60658039,1095600,0,1095600,0,1095600,0,1095600,0,1095600,0,1095600,0,1095600,0,1095600,0
1096800,7.646012172,1096800,3.831868714,1096800,9.169097706,1096800,29.12154477,1096800,16.43358836,1096800,16.44657923,1096800,5.857227243,1096800,4.976499572,1096800,5.010164143,1096800,29.60323047,1096800,0,1096800,0,1096800,0,1096800,0,1096800,0,1096800,0,1096800,0,1096800,0
1098000,7.638320238,1098000,3.723440935,1098000,9.14166892,1098000,29.11517279,1098000,16.42745523,1098000,16.44025205,1098000,5.857207918,1098000,4.973566625,1098000,5.007256973,1098000,29.60041263,1098000,0,1098000,0,1098000,0,1098000,0,1098000,0,1098000,0,1098000,0,1098000,0
1099200,7.63587571,1099200,3.688317698,1099200,9.136284869,1099200,29.11331811,1099200,16.42592783,1099200,16.43867148,1099200,5.856935701,1099200,4.972963001,1099200,5.006670128,1099200,29.59983915,1099200,0,1099200,0,1099200,0,1099200,0,1099200,0,1099200,0,1099200,0,1099200,0
1100400,7.629717102,1100400,3.683967791,1100400,9.149664594,1100400,29.10786267,1100400,16.4201972,1100400,16.43295401,1100400,5.853153089,1100400,4.970266421,1100400,5.004051383,1100400,29.59771287,1100400,0,1100400,0,1100400,0,1100400,0,1100400,0,1100400,0,1100400,0,1100400,0
1101600,7.623751891,1101600,3.754166955,1101600,9.152186543,1101600,29.10628816,1101600,16.41735476,1101600,16.43014898,1101600,5.849015837,1101600,4.968188657,1101600,5.002003611,1101600,29.5965917,1101600,0,1101600,0,1101600,0,1101600,0,1101600,0,1101600,0,1101600,0,1101600,0
1102800,7.617165058,1102800,3.779415024,1102800,9.145009198,1102800,29.1021111,1102800,16.41142361,1102800,16.42424037,1102800,5.840987208,1102800,4.96309326,1102800,4.996904973,1102800,29.59391757,1102800,0,1102800,0,1102800,0,1102800,0,1102800,0,1102800,0,1102800,0,1102800,0
