Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature
580.0,-10.222310087224068,580.0,-10.222310087224068,580.0,-10.221851827487155,580.0,-10.221393561755285,580.0,-10.221393561755285,580.0,-10.221393561755285,580.0,-10.222790905978933,580.0,-10.222790905978933,580.0,-6.166604937255777,580.0,-2.110525077312943,580.0,-2.110525077312943,580.0,-2.110525077312943
590.0,-10.222299956799288,590.0,-10.222299956799288,590.0,-10.221724070262761,590.0,-10.221148177853625,590.0,-10.221148177853625,590.0,-10.221148177853625,590.0,-10.22277503233748,590.0,-10.22277503233748,590.0,-6.077871483582932,590.0,-1.9330821229743376,590.0,-1.9330821229743376,590.0,-1.9330821229743376
600.0,-10.22228997560504,600.0,-10.22228997560504,600.0,-10.221574530603464,600.0,-10.220859080011428,600.0,-10.220859080011428,600.0,-10.220859080011428,600.0,-10.222485051335266,600.0,-10.222485051335266,600.0,-5.991499678898931,600.0,-1.7603625171635942,600.0,-1.7603625171635942,600.0,-1.7603625171635942
610.0,-10.2222801436347,610.0,-10.2222801436347,610.0,-10.221400636996439,610.0,-10.220521125287918,610.0,-10.220521125287918,610.0,-10.220521125287918,610.0,-10.030243528723,610.0,-10.030243528723,610.0,-5.907314396609531,610.0,-1.5920160004567283,610.0,-1.5920160004567283,610.0,-1.5920160004567283
620.0,-10.222270460783458,620.0,-10.222270460783458,620.0,-10.221199710800839,620.0,-10.220128956557101,620.0,-10.220128956557101,620.0,-10.220128956557101,620.0,-9.857584452733045,620.0,-9.857584452733045,620.0,-5.825160564832048,620.0,-1.4277324234929145,620.0,-1.4277324234929145,620.0,-1.4277324234929145
630.0,-10.222260926288335,630.0,-10.222260926288335,630.0,-10.220968977074595,630.0,-10.219677024154345,630.0,-10.219677024154345,630.0,-10.219677024154345,630.0,-9.703280142606893,630.0,-9.703280142606893,630.0,-5.744900342101735,630.0,-1.2672360982928157,630.0,-1.2672360982928157,630.0,-1.2672360982928157
640.0,-10.222251537081243,640.0,-10.222251537081243,640.0,-10.220705575634685,640.0,-10.219159607988045,640.0,-10.219159607988045,640.0,-10.219159607988045,640.0,-9.56455495982172,640.0,-9.56455495982172,640.0,-5.6664107327766375,640.0,-1.1102810289881455,640.0,-1.1102810289881455,640.0,-1.1102810289881455
650.0,-10.22224228425048,650.0,-10.22224228425048,650.0,-10.22040657220998,650.0,-10.218570839838161,650.0,-10.218570839838161,650.0,-10.218570839838161,650.0,-9.4390883232101,650.0,-9.4390883232101,650.0,-5.589581570081831,650.0,-0.9566468778423018,650.0,-0.9566468778423018,650.0,-0.9566468778423018
660.0,-10.222233147677498,660.0,-10.222233147677498,660.0,-10.220068969561424,660.0,-10.217904725595044,660.0,-10.217904725595044,660.0,-10.217904725595044,660.0,-9.324937760848165,660.0,-9.324937760848165,660.0,-5.514313806870949,660.0,-0.8061355467166496,660.0,-0.8061355467166496,660.0,-0.8061355467166496
670.0,-10.222224089174425,670.0,-10.222224089174425,670.0,-10.21968971847169,670.0,-10.217155167235656,670.0,-10.217155167235656,670.0,-10.217155167235656,670.0,-9.220475165703142,670.0,-9.220475165703142,670.0,-5.44051806424548,670.0,-0.6585682742609912,670.0,-0.6585682742609912,670.0,-0.6585682742609912
680.0,-10.222215044581286,680.0,-10.222215044581286,680.0,-10.219265728516758,680.0,-10.21631598435932,680.0,-10.21631598435932,680.0,-10.21631598435932,680.0,-9.124333970192756,680.0,-9.124333970192756,680.0,-5.368113396515751,680.0,-0.5137831657957057,680.0,-0.5137831657957057,680.0,-0.5137831657957057
690.0,-10.22220591531191,690.0,-10.22220591531191,690.0,-10.218793878540234,690.0,-10.215380935128154,690.0,-10.215380935128154,690.0,-10.215380935128154,690.0,-9.035365353620413,690.0,-9.035365353620413,690.0,-5.297026237911311,690.0,-0.3716330866986591,690.0,-0.3716330866986591,690.0,-0.3716330866986591
700.0,-10.222196559811922,700.0,-10.222196559811922,700.0,-10.218271026766509,700.0,-10.214343736485352,700.0,-10.214343736485352,700.0,-10.214343736485352,700.0,-8.95260192393002,700.0,-8.95260192393002,700.0,-5.227189502193172,700.0,-0.23198386160167955,700.0,-0.23198386160167955,700.0,-0.23198386160167955
710.0,-10.222186785265288,710.0,-10.222186785265288,710.0,-10.217694015231281,710.0,-10.213198073016947,710.0,-10.213198073016947,710.0,-10.213198073016947,710.0,-8.875223998900745,710.0,-8.875223998900745,710.0,-5.158538535700175,710.0,-0.0947061815763526,710.0,-0.0947061815763526,710.0,-0.0947061815763526
720.0,-10.222176339546651,720.0,-10.222176339546651,720.0,-10.217059615079103,720.0,-10.211937487183688,720.0,-10.211937487183688,720.0,-10.211937487183688,720.0,-8.8025302637394,720.0,-8.8025302637394,720.0,-5.091006033697551,720.0,0.04033456180306853,720.0,0.04033456180306853,720.0,0.04033456180306853
730.0,-10.222164904983984,730.0,-10.222164904983984,730.0,-10.216364676653512,730.0,-10.210555680465918,730.0,-10.210555680465918,730.0,-10.210555680465918,730.0,-8.733954590660211,730.0,-8.733954590660211,730.0,-5.024556552035618,730.0,0.17320926496638114,730.0,0.17320926496638114,730.0,0.17320926496638114
740.0,-10.222152089388658,740.0,-10.222152089388658,740.0,-10.215606078171746,740.0,-10.209046413604641,740.0,-10.209046413604641,740.0,-10.209046413604641,740.0,-8.669000390354938,740.0,-8.669000390354938,740.0,-4.959141883773253,740.0,0.30401434397781185,740.0,0.30401434397781185,740.0,0.30401434397781185
750.0,-10.222137423141104,750.0,-10.222137423141104,750.0,-10.214780715606572,750.0,-10.20740348457266,750.0,-10.20740348457266,750.0,-10.20740348457266,750.0,-8.607245081014456,750.0,-8.607245081014456,750.0,-4.8947174293850955,750.0,0.4328389999069082,750.0,0.4328389999069082,750.0,0.4328389999069082
760.0,-10.222120357078216,760.0,-10.222120357078216,760.0,-10.213885512055993,760.0,-10.205620746130563,760.0,-10.205620746130563,760.0,-10.205620746130563,760.0,-8.548328132928129,760.0,-8.548328132928129,760.0,-4.83124181699601,760.0,0.5597659783689275,760.0,0.5597659783689275,760.0,0.5597659783689275
770.0,-10.22210026099475,770.0,-10.22210026099475,770.0,-10.212917425714176,770.0,-10.203692121165252,770.0,-10.203692121165252,770.0,-10.203692121165252,770.0,-8.491941115821477,770.0,-8.491941115821477,770.0,-4.768676571708339,770.0,0.6848722308866971,770.0,0.6848722308866971,770.0,0.6848722308866971
780.0,-10.222076423148893,780.0,-10.222076423148893,780.0,-10.211873456988966,780.0,-10.201611616473837,780.0,-10.201611616473837,780.0,-10.201611616473837,780.0,-8.437819407369101,780.0,-8.437819407369101,780.0,-4.706985827007088,780.0,0.8082294920988587,780.0,0.8082294920988587,780.0,0.8082294920988587
