Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value
Data Source,Cold_11LTAN_Sceince_500_wBagHeater_Defrost : TMD : BAGHEATERSHEHE_COLD_11LT,Data Source,Cold_11LTAN_Sceince_500_wBagHeater_Defrost_2 : TMD : BAGHEATERSHEHE_COLD_11LT,Data Source,Cold_11LTAN_Sceince_500_wBagHeater_Defrost_3 : TMD : BAGHEATERSHEHE_COLD_11LT,Data Source,Cold_11LTAN_Sceince_500_wBagHeater_Defrost_4 : TMD : BAGHEATERSHEHE_COLD_11LT,Data Source,Cold_11LTAN_Sceince_500_wBagHeater_Defrost_5 : TMD : BAGHEATERSHEHE_COLD_11LT,Data Source,Cold_11LTAN_Sceince_500_wBagHeater_Defrost_6 : TMD : BAGHEATERSHEHE_COLD_11LT
Element,272,Element,272,Element,272,Element,272,Element,272,Element,272
,,,,,,,,,,,
,,,,,,,,,,,
Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature
14070.0,-8.876753347771059,14070.0,-7.543254574896723,14070.0,-5.7708298548550605,14070.0,-1.3366908232397277,14070.0,-0.6709415656019944,14070.0,1.5486931822149088
14080.0,-8.876773699680188,14080.0,-7.54329072243355,14080.0,-5.770886976003981,14080.0,-1.3368016050733729,14080.0,-0.6710605535354257,14080.0,1.5485465442648665
14090.0,-8.876793971211644,14090.0,-7.543326788145506,14090.0,-5.770944015326306,14090.0,-1.3369123030579049,14090.0,-0.6711794570831703,14090.0,1.5483999930351013
14100.0,-8.876814160991191,14100.0,-7.543362770670126,14100.0,-5.771000971454152,14100.0,-1.3370229158333407,14100.0,-0.6712982748888834,14100.0,1.5482535298640827
14110.0,-8.876834267657568,14110.0,-7.543398668657722,14110.0,-5.77105784303255,14110.0,-1.3371334420526608,14110.0,-0.6714170056091815,14110.0,1.5481071560772273
14120.0,-8.876854289862681,14120.0,-7.543434480771786,14120.0,-5.771114628719727,14120.0,-1.3372438803819446,14120.0,-0.6715356479137664,14120.0,1.54796087298723
14130.0,-8.876874226271978,14130.0,-7.54347020568915,14130.0,-5.771171327187342,14130.0,-1.3373542295007892,14130.0,-0.6716542004856864,14130.0,1.5478146818934568
14140.0,-8.876894075564971,14140.0,-7.5435058421006165,14140.0,-5.771227937121106,14140.0,-1.3374644881027364,14140.0,-0.6717726620221196,14140.0,1.5476685840814253
14150.0,-8.876913836435804,14150.0,-7.543541388711564,14150.0,-5.771284457221438,14150.0,-1.3375746548960097,14150.0,-0.6718910312347073,14150.0,1.5475225808222606
14160.0,-8.876933507593748,14160.0,-7.543576844242374,14160.0,-5.771340886203716,14160.0,-1.3376847286037696,14160.0,-0.6720093068501058,14160.0,1.5473766733723249
14170.0,-8.8769530877634,14170.0,-7.543612207428546,14170.0,-5.7713972227986785,14170.0,-1.337794707964483,14170.0,-0.6721274876102233,14170.0,1.5472308629729021
14180.0,-8.876972575684931,14180.0,-7.5436474770211595,14180.0,-5.771453465752577,14180.0,-1.33790459173212,14180.0,-0.6722455722724027,14180.0,1.5470851508497876
14190.0,-8.876991970114362,14190.0,-7.543682651787019,14190.0,-5.771509613827447,14190.0,-1.3380143786763996,14190.0,-0.6723635596097786,14190.0,1.546939538213516
14200.0,-8.877011269823699,14200.0,-7.543717730508747,14200.0,-5.771565665801366,14200.0,-1.3381240675829793,14200.0,-0.6724814484112653,14200.0,1.5467940262586022
14210.0,-8.877030473601012,14210.0,-7.543752711985009,14210.0,-5.771621620468383,14210.0,-1.3382336572534113,14210.0,-0.6725992374818757,14210.0,1.5466486161639565
14220.0,-8.877049580250814,14220.0,-7.5437875950307145,14220.0,-5.7716774766389225,14220.0,-1.3383431465057867,14220.0,-0.6727169256428036,14220.0,1.5465033090923235
14230.0,-8.877068588594458,14230.0,-7.543822378477627,14230.0,-5.771733233140227,14230.0,-1.3384525341747653,14230.0,-0.6728345117320682,14230.0,1.5463581061897371
14240.0,-8.877087497470459,14240.0,-7.543857061174438,14240.0,-5.771788888816652,14240.0,-1.338561819112203,14240.0,-0.6729519946046787,14240.0,1.5462130085854422
14250.0,-8.877106305734754,14250.0,-7.543891641987238,14250.0,-5.771844442530003,14250.0,-1.3386710001871505,14250.0,-0.673069373132975,14250.0,1.5460680173915946
14260.0,-8.877125012260922,14260.0,-7.543926119799637,14260.0,-5.771899893159581,14260.0,-1.33878007628636,14260.0,-0.6731866462067558,14260.0,1.5459231337028791
14270.0,-8.877143615940339,14270.0,-7.543960493512889,14270.0,-5.771955239602498,14270.0,-1.3388890463142498,14270.0,-0.6733038127336105,14270.0,1.545778358596483
14280.0,-8.87716211568231,14280.0,-7.543994762046239,14280.0,-5.77201048077382,14280.0,-1.3389979091930608,14280.0,-0.6734208716388831,14280.0,1.5456336931318992
14290.0,-8.877180510414485,14290.0,-7.544028924336975,14290.0,-5.77206561560676,14290.0,-1.3391066638632707,14290.0,-0.6735378218661181,14290.0,1.5454891383506884
14300.0,-8.877198799083201,14300.0,-7.544062979341079,14300.0,-5.772120643053282,14300.0,-1.3392153092839878,14300.0,-0.6736546623774875,14300.0,1.5453446952757928
14310.0,-8.87721698065405,14310.0,-7.544096926033706,14310.0,-5.7721755620846,14310.0,-1.3393238444335007,14310.0,-0.6737713921542223,14310.0,1.5452003649113648
14320.0,-8.877235054112216,14320.0,-7.544130763409458,14320.0,-5.772230371691379,14320.0,-1.3394322683095135,14320.0,-0.673888010197098,14320.0,1.54505614824204
14330.0,-8.87725301846273,14330.0,-7.544164490482704,14330.0,-5.7722850708841085,14330.0,-1.3395405799296358,14330.0,-0.6740045155265761,14330.0,1.5449120462330188
14340.0,-8.87727087273068,14340.0,-7.54419810628782,14340.0,-5.772339658693448,14340.0,-1.339648778331346,14340.0,-0.674120907183144,14340.0,1.5447680598296005
14350.0,-8.877288615961547,14350.0,-7.5442316098793905,14350.0,-5.7723941341701295,14350.0,-1.339756862572385,14350.0,-0.6742371842273752,14350.0,1.544624189957005
14360.0,-8.877306247221124,14360.0,-7.54426500033228,14360.0,-5.772448496385391,14360.0,-1.3398648317308133,14360.0,-0.6743533457402732,14360.0,1.5444804375203838
14370.0,-8.877323765595968,14370.0,-7.5442982767420155,14370.0,-5.772502744431148,14370.0,-1.339972684905368,14370.0,-0.6744693908233669,14370.0,1.544336803404444
14380.0,-8.877341170194072,14380.0,-7.544331438225472,14380.0,-5.772556877420615,14380.0,-1.3400804212160415,14380.0,-0.6745853185995023,14380.0,1.5441932884725569
14390.0,-8.877358460145194,14390.0,-7.5443644839212025,14390.0,-5.772610894488863,14390.0,-1.3401880398046475,14390.0,-0.6747011282132113,14390.0,1.5440498935666527
14400.0,-8.877375634601346,14400.0,-7.544397412989868,14400.0,-5.77266479479306,14400.0,-1.3402955398349932,14400.0,-0.6748168188311224,14400.0,1.54390661950675
14410.0,-8.877392692736935,14410.0,-7.544430224614537,14410.0,-5.77271857751277,14410.0,-1.3404029204933419,14410.0,-0.6749323896422181,14410.0,1.5437634670906244
14420.0,-8.877409633748943,14420.0,-7.544462918000677,14420.0,-5.772772241850182,14420.0,-1.3405101809884064,14420.0,-0.6750478398578935,14420.0,1.5436204370936408
14430.0,-8.877426456857153,14430.0,-7.5444954923765115,14430.0,-5.772825787030139,14430.0,-1.3406173205515957,14430.0,-0.6751631687123303,14430.0,1.5434775302687762
14440.0,-8.877443161304207,14440.0,-7.544527946993043,14440.0,-5.772879212300315,14440.0,-1.3407243384370922,14440.0,-0.6752783754622737,14440.0,1.5433347473462453
14450.0,-8.877459746355896,14450.0,-7.544560281124375,14450.0,-5.772932516931578,14450.0,-1.3408312339222495,14450.0,-0.6753934593877505,14450.0,1.5431920890333488
14460.0,-8.877476211301797,14460.0,-7.544592494068203,14460.0,-5.772985700218462,14460.0,-1.3409380063079817,14460.0,-0.6755084197922816,14460.0,1.5430495560139916
14470.0,-8.877492555455595,14470.0,-7.544624585146301,14470.0,-5.773038761479603,14470.0,-1.3410446549192967,14470.0,-0.6756232560034688,14470.0,1.5429071489479897
14480.0,-8.877508778155311,14480.0,-7.544656553704741,14480.0,-5.773091700057933,14480.0,-1.341151179105493,14480.0,-0.6757379673731787,14480.0,1.5427648684710928
14490.0,-8.877524878763568,14490.0,-7.544688399114096,14490.0,-5.7731445153209995,14490.0,-1.3412575782404053,14490.0,-0.6758525532777275,14490.0,1.5426227151948657
14500.0,-8.877540856667748,14500.0,-7.544720120769594,14500.0,-5.773197206660944,14500.0,-1.3413638517224238,14500.0,-0.6759670131180667,14500.0,1.5424806897061398
14510.0,-8.877556711279922,14510.0,-7.544751718091073,14510.0,-5.773249773494754,14510.0,-1.341469998974701,14510.0,-0.676081346319828,14510.0,1.5423387925672425
14520.0,-8.87757244203714,14520.0,-7.544783190523267,14520.0,-5.77330221526419,14520.0,-1.3415760194452224,14520.0,-0.6761955523334546,14520.0,1.5421970243158787
14530.0,-8.877588048401567,14530.0,-7.544814537536015,14530.0,-5.773354531436196,14530.0,-1.3416819126070592,14530.0,-0.6763096306344801,14530.0,1.5420553854647556
14540.0,-8.877603529861162,14540.0,-7.544845758624775,14540.0,-5.77340672150342,14540.0,-1.3417876779589293,14540.0,-0.6764235807239969,14540.0,1.5419138765010896
14550.0,-8.877618885929921,14550.0,-7.544876853311088,14550.0,-5.773458784984597,14550.0,-1.3418933150256647,14550.0,-0.6765374021292828,14550.0,1.5417724978860852
14560.0,-8.877634116148297,14560.0,-7.544907821142735,14560.0,-5.773510721424796,14560.0,-1.341998823358302,14560.0,-0.6766510944037538,14560.0,1.541631250054841
14570.0,-8.877649220083272,14570.0,-7.54493866169405,14570.0,-5.773562530395599,14570.0,-1.3421042025344645,14570.0,-0.6767646571273646,14570.0,1.5414901334161843
14580.0,-8.877664197328436,14580.0,-7.544969374565839,14580.0,-5.773614211495185,14580.0,-1.342209452158265,14580.0,-0.6768780899065242,14580.0,1.5413491483524195
14590.0,-8.877679047503975,14590.0,-7.544999959385525,14590.0,-5.773665764348325,14590.0,-1.3423145718603726,14590.0,-0.6769913923743,14590.0,1.5412082952193555
14600.0,-8.877693770256851,14600.0,-7.545030415807159,14600.0,-5.773717188606543,14600.0,-1.34241956129816,14600.0,-0.6771045641903232,14600.0,1.54106757434645
14610.0,-8.877708365260645,14610.0,-7.545060743511381,14610.0,-5.773768483947901,14610.0,-1.3425244201556052,14610.0,-0.6772176050408035,14610.0,1.5409269860365409
14620.0,-8.877722832216252,14620.0,-7.545090942206017,14620.0,-5.773819650077685,14620.0,-1.3426291481438009,14620.0,-0.6773305146391179,14620.0,1.540786530565449
14630.0,-8.877737170852031,14630.0,-7.545121011626346,14630.0,-5.7738706867287855,14630.0,-1.342733745001399,14630.0,-0.6774432927261363,14630.0,1.5406462081817118
14640.0,-8.877751380924163,14640.0,-7.545150951535399,14640.0,-5.773921593661816,14640.0,-1.3428382104947247,14640.0,-0.6775559390703974,14640.0,1.540506019106107
14650.0,-8.877765462216768,14650.0,-7.545180761724062,14650.0,-5.773972370665233,14650.0,-1.3429425444180172,14650.0,-0.677668453468312,14650.0,1.5403659635318219
14660.0,-8.877779414541882,14660.0,-7.545210442011041,14660.0,-5.774023017555469,14660.0,-1.343046746593318,14660.0,-0.6777808357441334,14660.0,1.5402260416242004
14670.0,-8.877793237739501,14670.0,-7.545239992243002,14670.0,-5.7740735341768294,14670.0,-1.3431508168706214,14670.0,-0.6778930857499939,14670.0,1.5400862535207946
14680.0,-8.877806931677437,14680.0,-7.545269412294356,14680.0,-5.774123920401476,14680.0,-1.3432547551277527,14680.0,-0.6780052033658409,14680.0,1.5399465993315264
14690.0,-8.877820496251562,14690.0,-7.545298702067446,14690.0,-5.774174176129522,14690.0,-1.3433585612703742,14690.0,-0.6781171884994572,14690.0,1.53980707913856
14700.0,-8.877833931386014,14700.0,-7.545327861492817,14700.0,-5.774224301289377,14700.0,-1.3434622352324872,14700.0,-0.6782290410869307,14700.0,1.53966769299575
14710.0,-8.87784723703375,14710.0,-7.545356890529891,14710.0,-5.774274295838233,14710.0,-1.3435657769768126,14710.0,-0.6783407610930698,14710.0,1.5395284409283831
14720.0,-8.87786041317657,14720.0,-7.545385789166788,14720.0,-5.774324159762164,14720.0,-1.343669186494879,14720.0,-0.678452348511473,14720.0,1.5393893229331108
14730.0,-8.877873459825297,14730.0,-7.545414557420509,14730.0,-5.7743738930760715,14730.0,-1.3437724638071524,14730.0,-0.6785638033645873,14730.0,1.5392503389776997
14740.0,-8.877886377019626,14740.0,-7.545443195337021,14740.0,-5.774423495823852,14740.0,-1.3438756089629873,14740.0,-0.6786751257038641,14740.0,1.5391114890011863
14750.0,-8.87789916482817,14750.0,-7.545471702991074,14750.0,-5.774472968078317,14750.0,-1.343978622040551,14750.0,-0.6787863156094387,14750.0,1.538972772913779
14760.0,-8.877911823348049,14760.0,-7.545500080485847,14760.0,-5.774522309940653,14760.0,-1.3440815031464581,14760.0,-0.6788973731899487,14760.0,1.538834190597512
14770.0,-8.877924352704579,14770.0,-7.545528327952722,14770.0,-5.774571521540293,14770.0,-1.3441842524155667,14770.0,-0.6790082985821767,14770.0,1.5386957419061507
14780.0,-8.877936753052197,14780.0,-7.545556445552085,14780.0,-5.774620603035736,14780.0,-1.344286870011684,14780.0,-0.679119091951929,14780.0,1.5385574266646886
14790.0,-8.877949024574665,14790.0,-7.545584433473602,14790.0,-5.77466955461477,14790.0,-1.3443893561279099,14790.0,-0.6792297534942398,14790.0,1.5384192446688625
14800.0,-8.87796116748511,14800.0,-7.545612291936239,14800.0,-5.774718376494572,14800.0,-1.3444917109867527,14800.0,-0.6793402834334968,14800.0,1.5382811956851903
14810.0,-8.877973182026157,14810.0,-7.545640021188493,14810.0,-5.774767068921791,14810.0,-1.3445939348401854,14810.0,-0.6794506820236316,14810.0,1.5381432794507401
14820.0,-8.877985068469917,14820.0,-7.545667621508188,14820.0,-5.774815632172544,14820.0,-1.3446960279695013,14820.0,-0.6795609495478293,14820.0,1.5380054956734093
14830.0,-8.877996827117702,14830.0,-7.545695093202314,14830.0,-5.774864066552022,14830.0,-1.3447979906851841,14830.0,-0.6796710863183895,14830.0,1.5378678440319347
14840.0,-8.878008458296938,14840.0,-7.545722436603969,14840.0,-5.774912372391701,14840.0,-1.3448998233238356,14840.0,-0.6797810926738479,14840.0,1.5377303241791607
14850.0,-8.878019962361833,14850.0,-7.5457496520728835,14850.0,-5.774960550049653,14850.0,-1.3450015262488422,14850.0,-0.6798909689793619,14850.0,1.5375929357411284
14860.0,-8.878031339695204,14860.0,-7.545776739997465,14860.0,-5.775008599912592,14860.0,-1.3451030998519735,14860.0,-0.6800007156286121,14860.0,1.5374556783156028
14870.0,-8.87804259070865,14870.0,-7.545803700794838,14870.0,-5.775056522396078,14870.0,-1.3452045445539464,14870.0,-0.6801103330441127,14870.0,1.537318551471523
14880.0,-8.878053715842924,14880.0,-7.54583053491111,14880.0,-5.775104317944653,14880.0,-1.3453058608044683,14880.0,-0.6802198216773068,14880.0,1.5371815547489638
14890.0,-8.878064715567692,14890.0,-7.545857242821342,14890.0,-5.775151987031822,14890.0,-1.345407049082107,14890.0,-0.6803291820086018,14890.0,1.537044687659164
14900.0,-8.878075590381625,14900.0,-7.545883825029549,14900.0,-5.775199530160155,14900.0,-1.3455081098944892,14900.0,-0.6804384145473523,14900.0,1.536907949684404
14910.0,-8.878086340812835,14910.0,-7.545910282069144,14910.0,-5.775246947861515,14910.0,-1.345609043778578,14910.0,-0.6805475198323482,14910.0,1.5367713402777314
14920.0,-8.878096967419909,14920.0,-7.545936614503961,14920.0,-5.775294240698339,14920.0,-1.3457098513018342,14920.0,-0.6806564984327512,14920.0,1.5366348588617802
14930.0,-8.878107470787752,14930.0,-7.5459628229241,14930.0,-5.775341409259299,14930.0,-1.345810533057912,14930.0,-0.6807653509439356,14930.0,1.5364985048330693
14940.0,-8.878117851528165,14940.0,-7.545988907946401,14940.0,-5.775388454159866,14940.0,-1.3459110896673292,14940.0,-0.6808740779881286,14940.0,1.536362277561369
14950.0,-8.878128110280418,14950.0,-7.546014870215284,14950.0,-5.775435376043111,14950.0,-1.3460115217781097,14950.0,-0.6809826802150728,14950.0,1.536226176389018
14960.0,-8.878138247711618,14960.0,-7.546040710402961,14960.0,-5.775482175579912,14960.0,-1.3461118300660915,14960.0,-0.6810911583023092,14960.0,1.5360902006305714
14970.0,-8.878148264516861,14970.0,-7.546066429209543,14970.0,-5.775528853469044,14970.0,-1.3462120152349555,14970.0,-0.681199512955168,14970.0,1.535954349572904
14980.0,-8.878158161419133,14980.0,-7.546092027362891,14980.0,-5.77557541043714,14980.0,-1.3463120780162972,14980.0,-0.6813077449069126,14980.0,1.5358186224750119
14990.0,-8.878167939169368,14990.0,-7.546117505618853,14990.0,-5.77562184723884,14990.0,-1.3464120191696,14990.0,-0.6814158549187084,14990.0,1.5356830185680914
15000.0,-8.8781775985507,15000.0,-7.546142864765473,15000.0,-5.775668164660877,15000.0,-1.3465118394865834,15000.0,-0.6815238437838017,15000.0,1.5355475370511678
15010.0,-8.878187140380252,15010.0,-7.546168105624705,15010.0,-5.77571436352411,15010.0,-1.34661153979289,15010.0,-0.6816317123295567,15010.0,1.5354121770894493
15020.0,-8.87819656550375,15020.0,-7.546193229046976,15020.0,-5.775760444677822,15020.0,-1.3467111209426637,15020.0,-0.6817394614117273,15020.0,1.5352769378197229
15030.0,-8.87820587479272,15030.0,-7.546218235908625,15030.0,-5.775806408997207,15030.0,-1.3468105838159286,15030.0,-0.6818470919119276,15030.0,1.5351418183528591
15040.0,-8.878215069142653,15040.0,-7.546243127109825,15040.0,-5.775852257381334,15040.0,-1.3469099293165667,15040.0,-0.6819546047356023,15040.0,1.5350068177761444
15050.0,-8.878224149471153,15050.0,-7.546267903572808,15050.0,-5.775897990751327,15050.0,-1.3470091583705819,15050.0,-0.6820620008102892,15050.0,1.534871935154727
15060.0,-8.878233116716135,15060.0,-7.54629256624013,15060.0,-5.775943610048693,15060.0,-1.3471082719241296,15060.0,-0.6821692810838367,15060.0,1.5347371695335956
15070.0,-8.878241971834438,15070.0,-7.546317116073176,15070.0,-5.775989116233828,15070.0,-1.3472072709423992,15070.0,-0.6822764465228576,15070.0,1.5346025199389348
15080.0,-8.878250715801256,15080.0,-7.546341554051658,15080.0,-5.776034510285389,15080.0,-1.347306156408768,15080.0,-0.6823834981122986,15080.0,1.5344679853787062
15090.0,-8.878259349609577,15090.0,-7.546365881173045,15090.0,-5.776079793199932,15090.0,-1.3474049293244068,15090.0,-0.682490436854863,15090.0,1.5343335648432346
15100.0,-8.878267874268602,15100.0,-7.546390098450979,15100.0,-5.77612496599001,15100.0,-1.3475035907066788,15100.0,-0.682597263769375,15100.0,1.5341992573067362
15110.0,-8.878276290801702,15110.0,-7.546414206913235,15110.0,-5.776170029682543,15110.0,-1.3476021415869652,15110.0,-0.6827039798888049,15110.0,1.5340650617293325
15120.0,-8.878284600244616,15120.0,-7.5464382075999,15120.0,-5.776214985316666,15120.0,-1.3477005830091304,15120.0,-0.6828105862583664,15120.0,1.5339309770589522
15130.0,-8.878292803643618,15130.0,-7.546462101561556,15130.0,-5.776259833942,15130.0,-1.3477989160273012,15130.0,-0.6829170839337435,15130.0,1.5337970022332248
15140.0,-8.878300902053596,15140.0,-7.546485889857332,15140.0,-5.776304576616851,15140.0,-1.3478971417042873,15140.0,-0.6830234739792388,15140.0,1.5336631361811746
15150.0,-8.87830889653697,15150.0,-7.546509573553887,15150.0,-5.776349214406937,15150.0,-1.3479952611103805,15150.0,-0.6831297574664756,15150.0,1.533529377824538
15160.0,-8.878316788161325,15160.0,-7.54653315372297,15160.0,-5.776393748383208,15160.0,-1.3480932753209254,15160.0,-0.6832359354722557,15160.0,1.5333957260799038
15170.0,-8.87832457799629,15170.0,-7.546556631438391,15170.0,-5.776438179618519,15170.0,-1.3481911854131898,15170.0,-0.6833420090753408,15170.0,1.533262179862063
15180.0,-8.878332267112642,15180.0,-7.546580007774944,15180.0,-5.776482509186929,15180.0,-1.3482889924656034,15180.0,-0.6834479793554251,15180.0,1.5331287380849252
15190.0,-8.878339856581158,15190.0,-7.546603283807485,15190.0,-5.7765267381623735,15190.0,-1.3483866975564693,15190.0,-0.6835538473922931,15190.0,1.5329953996623773
15200.0,-8.878347347471484,15200.0,-7.546626460609661,15200.0,-5.776570867617748,15200.0,-1.348484301762941,15200.0,-0.683659614264407,15200.0,1.5328621635096606
15210.0,-8.878354740851178,15210.0,-7.54664953925304,15210.0,-5.776614898623728,15210.0,-1.348581806159925,15210.0,-0.6837652810480506,15210.0,1.5327290285442183
15220.0,-8.878362037784795,15220.0,-7.546672520806011,15220.0,-5.776658832247987,15220.0,-1.3486792118192863,15220.0,-0.6838708488164059,15220.0,1.532595993686806
15230.0,-8.878369239332399,15230.0,-7.546695406332583,15230.0,-5.776702669553685,15230.0,-1.3487765198083226,15230.0,-0.6839763186381672,15230.0,1.532463057862628
15240.0,-8.878376346548203,15240.0,-7.546718196890746,15240.0,-5.776746411598044,15240.0,-1.34887373118844,15240.0,-0.6840816915758906,15240.0,1.5323302200031204
15250.0,-8.878383360480795,15250.0,-7.546740893532899,15250.0,-5.776790059432683,15250.0,-1.3489708470152602,15250.0,-0.6841869686866415,15250.0,1.5321974790452118
15260.0,-8.878390282172925,15260.0,-7.546763497305524,15260.0,-5.7768336141033325,15260.0,-1.3490678683384711,15260.0,-0.6842921510213499,15260.0,1.5320648339322103
15270.0,-8.878397112660796,15270.0,-7.546786009248527,15270.0,-5.776877076649186,15270.0,-1.3491647962013276,15270.0,-0.684397239624499,15270.0,1.5319322836137184
15280.0,-8.878403852973733,15280.0,-7.546808430395,15280.0,-5.7769204481024445,15280.0,-1.3492616316399502,15280.0,-0.6845022355334767,15280.0,1.5317998270466406
15290.0,-8.878410504133504,15290.0,-7.546830761770178,15290.0,-5.776963729487754,15290.0,-1.3493583756828216,15290.0,-0.6846071397780186,15290.0,1.5316674631955485
15300.0,-8.878417067153627,15300.0,-7.54685300439133,15300.0,-5.7770069218215125,15300.0,-1.3494550293501828,15300.0,-0.684711953379606,15300.0,1.5315351910333046
15310.0,-8.87842354303844,15310.0,-7.546875159266197,15310.0,-5.7770500261108495,15310.0,-1.3495515936530136,15310.0,-0.6848166773503718,15310.0,1.5314030095423066
15320.0,-8.878429932782067,15320.0,-7.546897227392477,15320.0,-5.777093043352714,15320.0,-1.3496480695919015,15320.0,-0.6849213126921639,15320.0,1.531270917715139
15330.0,-8.878436237369117,15330.0,-7.546919209758208,15330.0,-5.777135974534431,15330.0,-1.3497444581579898,15330.0,-0.6850258603972517,15330.0,1.531138914554074
15340.0,-8.878442457774756,15340.0,-7.546941107342049,15340.0,-5.777178820633926,15340.0,-1.3498407603328224,15340.0,-0.6851303214483612,15340.0,1.5310069990710387
15350.0,-8.878448594964388,15350.0,-7.546962921112769,15350.0,-5.777221582619249,15350.0,-1.3499369770880936,15350.0,-0.685234696818381,15350.0,1.5308751702878793
15360.0,-8.878454649893172,15360.0,-7.546984652028854,15360.0,-5.777264261448292,15360.0,-1.3500331093852238,15360.0,-0.6853389874698305,15360.0,1.530743427236728
15370.0,-8.878460623505612,15370.0,-7.547006301038104,15370.0,-5.777306858068078,15370.0,-1.3501291581748474,15370.0,-0.6854431943544999,15370.0,1.5306117689606522
15380.0,-8.878466516734779,15380.0,-7.547027869076935,15380.0,-5.777349373414388,15380.0,-1.3502251243962011,15380.0,-0.6855473184127553,15380.0,1.5304801945141195
15390.0,-8.87847233050205,15390.0,-7.54704935706996,15390.0,-5.7773918084111555,15390.0,-1.3503210089766848,15390.0,-0.6856513605730558,15390.0,1.5303487029636291
15400.0,-8.87847806571665,15400.0,-7.547070765929527,15400.0,-5.777434163970056,15400.0,-1.350416812831398,15400.0,-0.6857553217516256,15400.0,1.530217293387883
15410.0,-8.878483723275385,15410.0,-7.547092096555688,15410.0,-5.7774764409905,15410.0,-1.350512536863104,15410.0,-0.6858592028523315,15410.0,1.5300859648780554
15420.0,-8.87848930406254,15420.0,-7.547113349835913,15420.0,-5.777518640359263,15420.0,-1.3506081819619442,15420.0,-0.6859630047663732,15420.0,1.529954716538059
15430.0,-8.87849480894962,15430.0,-7.547134526644696,15430.0,-5.777560762950242,15430.0,-1.3507037490050906,15430.0,-0.6860667283719548,15430.0,1.5298235474848123
15440.0,-8.87850023879474,15440.0,-7.547155627843223,15440.0,-5.777602809623967,15440.0,-1.350799238856415,15440.0,-0.6861703745339354,15440.0,1.5296924568486123
15450.0,-8.87850559444229,15450.0,-7.5471766542790055,15450.0,-5.7776447812273455,15450.0,-1.3508946523659235,15450.0,-0.6862739441034938,15450.0,1.5295614437736091
15460.0,-8.878510876722782,15460.0,-7.547197606785448,15460.0,-5.777686678593094,15460.0,-1.3509899903696072,15460.0,-0.6863774379175445,15460.0,1.5294305074181485
15470.0,-8.878516086452455,15470.0,-7.547218486181881,15470.0,-5.7777285025399205,15470.0,-1.351085253689281,15470.0,-0.6864808567989543,15470.0,1.5292996469547167
15480.0,-8.878521224433905,15480.0,-7.547239293273723,15480.0,-5.777770253872646,15480.0,-1.351180443132891,15480.0,-0.6865842015566479,15480.0,1.5291688615697867
15490.0,-8.878526291454492,15490.0,-7.547260028851249,15490.0,-5.777811933381047,15490.0,-1.3512755594932075,15490.0,-0.6866874729843627,15490.0,1.5290381504651334
15500.0,-8.87853128828544,15500.0,-7.547280693688566,15500.0,-5.7778535418384,15500.0,-1.351370603546701,15500.0,-0.6867906718595659,15500.0,1.5289075128587573
15510.0,-8.878536215680631,15510.0,-7.547301288542402,15510.0,-5.777895080001031,15510.0,-1.3514655760524883,15510.0,-0.6868937989423939,15510.0,1.5287769479861046
15520.0,-8.878541074375926,15520.0,-7.54732181415136,15520.0,-5.777936548606874,15520.0,-1.3515604777516088,15520.0,-0.686996854974738,15520.0,1.5286464551009062
15530.0,-8.878545865088114,15530.0,-7.547342271235069,15530.0,-5.777977948374923,15530.0,-1.351655309365927,15530.0,-0.6870998406794394,15530.0,1.5285160334759813
15540.0,-8.878550588514274,15540.0,-7.547362660493308,15540.0,-5.77801928000436,15540.0,-1.3517500715975257,15540.0,-0.6872027567595256,15540.0,1.5283856824040136
15550.0,-8.878555245331041,15550.0,-7.547382982605407,15550.0,-5.778060544174004,15550.0,-1.35184476512796,15550.0,-0.6873056038974775,15550.0,1.5282554011982672
15560.0,-8.87855983619402,15560.0,-7.547403238229635,15560.0,-5.778101741541517,15560.0,-1.3519393906177715,15560.0,-0.68740838275471,15560.0,1.5281251891932486
15570.0,-8.878564361737503,15570.0,-7.547423428002893,15570.0,-5.778142872743201,15570.0,-1.3520339487059814,15570.0,-0.6875110939711369,15570.0,1.5279950457448253
15580.0,-8.87856882257395,15580.0,-7.547443552540362,15580.0,-5.778183938393572,15580.0,-1.3521284400098075,15580.0,-0.6876137381649072,15580.0,1.5278649702308327
15590.0,-8.878573219704025,15590.0,-7.547463615337772,15590.0,-5.778224945321104,15590.0,-1.3522228798637348,15590.0,-0.6877163319688426,15590.0,1.5277349416487018
15600.0,-8.878577552322005,15600.0,-7.547483611346366,15600.0,-5.778265882799026,15600.0,-1.352317243059569,15600.0,-0.687818847965545,15600.0,1.5276049948484425
15610.0,-8.878581822561367,15610.0,-7.547503543368095,15610.0,-5.778306754519616,15610.0,-1.3524115355655617,15610.0,-0.6879212924709001,15610.0,1.5274751223425944
15620.0,-8.878586031475452,15620.0,-7.5475234135988805,15620.0,-5.7783475642024404,15620.0,-1.3525057649921983,15620.0,-0.6880236736896345,15620.0,1.5273453139263966
15630.0,-8.8785901805765,15630.0,-7.547543223545063,15630.0,-5.778388313342236,15630.0,-1.3525999328083567,15630.0,-0.6881259930871518,15630.0,1.5272155681451114
